fecha;codigo_empresa;id_genero;id_estado civil;fecha_nacimiento;tipo_nomina;fecha_ingreso;id_cargo;tipo_cargo;nivel_cargo;tipo_area;clase_empleado;porcent_riesgo;salario;total_salario;cedula_anonimizada;ubicacion_anonimizada;fechafin_contrato;causa_salida;tipo_retiro;retiro;status
31/07/2019;21;F;SOLTERO;2/12/1996;APRENDIZ;29/07/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;4,35;1656232;1656232;810;4;28/01/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/08/2019;21;F;SOLTERO;2/12/1996;APRENDIZ;29/07/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;4,35;1656232;1656232;810;4;28/01/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
30/09/2019;21;F;SOLTERO;2/12/1996;APRENDIZ;29/07/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;4,35;1656232;1656232;810;4;28/01/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/10/2019;21;F;SOLTERO;2/12/1996;APRENDIZ;29/07/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;4,35;1656232;1656232;810;4;28/01/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
30/11/2019;21;F;SOLTERO;2/12/1996;APRENDIZ;29/07/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;4,35;1656232;1656232;810;4;28/01/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/12/2019;21;F;SOLTERO;2/12/1996;APRENDIZ;29/07/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;4,35;1656232;1656232;810;4;28/01/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/12/2020;21;NS;SOLTERO;2/12/1996;APRENDIZ;29/07/2019;84049;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;4,35;1656232;1656232;810;4;28/01/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
1/03/2020;21;F;SOLTERO;2/12/1996;NS;3/02/2020;84693;ADMINISTRATIVO;7;INVESTIGACION;NS;0,522;1800000;0;810;4;28/01/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
1/04/2020;21;F;SOLTERO;2/12/1996;TERMINO FIJO;3/02/2020;84693;ADMINISTRATIVO;7;INVESTIGACION;ADMINISTRACION CENTRAL;0,522;1800000;1800000;810;4;28/01/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
1/05/2020;21;F;SOLTERO;2/12/1996;TERMINO FIJO;3/02/2020;84693;ADMINISTRATIVO;7;INVESTIGACION;ADMINISTRACION CENTRAL;0,522;1800000;1800000;810;4;28/01/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
1/06/2020;21;F;SOLTERO;2/12/1996;NS;3/02/2020;84693;ADMINISTRATIVO;7;INVESTIGACION;ADMINISTRACION CENTRAL;0,522;1800000;1800000;810;4;28/01/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/07/2020;21;F;SOLTERO;;TERMINO FIJO;;84693;ADMINISTRATIVO;7;INVESTIGACION;ADMINISTRACION CENTRAL;0,522;1800000;1800000;810;4;28/01/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/08/2020;21;F;SOLTERO;2/12/1996;TERMINO FIJO;3/02/2020;84693;ADMINISTRATIVO;7;INVESTIGACION;ADMINISTRACION CENTRAL;0,522;1800000;1800000;810;4;28/01/2020;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
30/11/2018;21;F;SOLTERO;16/03/1996;APRENDIZ;6/11/2018;84240;SOPORTE;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;4,35;781242;781242;811;9;6/05/2019;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/12/2018;21;F;SOLTERO;16/03/1996;APRENDIZ;6/11/2018;84240;SOPORTE;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;4,35;781242;781242;811;9;6/05/2019;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/01/2019;41;F;SOLTERO;16/03/1996;APRENDIZ;6/11/2018;84240;SOPORTE;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;4,35;828116;828116;811;9;6/05/2019;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
28/02/2019;41;F;SOLTERO;16/03/1996;APRENDIZ;6/11/2018;84240;SOPORTE;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;4,35;828116;828116;811;9;6/05/2019;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/03/2019;41;F;SOLTERO;16/03/1996;APRENDIZ;6/11/2018;84240;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;4,35;828116;828116;811;9;6/05/2019;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
30/04/2019;41;F;SOLTERO;16/03/1996;APRENDIZ;6/11/2018;84240;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;4,35;828116;828116;811;9;6/05/2019;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/12/2017;21;M;SOLTERO;5/09/1991;NS;12/01/2017;;CLAVE;4;COMERCIAL;NS;NS;4023600;5029500;819;5;9/11/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/01/2018;21;M;SOLTERO;5/09/1991;TERMINO INDEFINIDO;12/01/2017;83942;CLAVE;4;COMERCIAL;DIRECTOS DE VENTAS;1,04;4104080;5130100;819;5;9/11/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
28/02/2018;21;M;SOLTERO;5/09/1991;TERMINO INDEFINIDO;12/01/2017;83942;CLAVE;4;COMERCIAL;DIRECTOS DE VENTAS;1,04;4104080;5130100;819;5;9/11/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/03/2018;21;M;SOLTERO;5/09/1991;TERMINO INDEFINIDO;12/01/2017;83942;CLAVE;4;COMERCIAL;DIRECTOS DE VENTAS;1,04;4104080;5130100;819;5;9/11/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
30/04/2018;21;M;SOLTERO;5/09/1991;TERMINO INDEFINIDO;12/01/2017;83942;CLAVE;4;COMERCIAL;DIRECTOS DE VENTAS;1,04;4104080;5130100;819;5;9/11/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/05/2018;21;M;SOLTERO;5/09/1991;TERMINO INDEFINIDO;12/01/2017;83942;CLAVE;4;COMERCIAL;DIRECTOS DE VENTAS;1,04;4104080;5130100;819;5;9/11/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
30/06/2018;21;M;SOLTERO;5/09/1991;TERMINO INDEFINIDO;12/01/2017;83942;CLAVE;4;COMERCIAL;DIRECTOS DE VENTAS;1,04;4104080;5130100;819;5;9/11/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/07/2018;21;M;SOLTERO;5/09/1991;TERMINO INDEFINIDO;12/01/2017;83942;CLAVE;4;COMERCIAL;DIRECTOS DE VENTAS;1,04;4104080;5130100;819;5;9/11/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/08/2018;21;M;NS;5/09/1991;TERMINO INDEFINIDO;12/01/2017;0;CLAVE;4;COMERCIAL;NS;0;4104080;5130100;819;5;9/11/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
30/09/2018;21;M;SOLTERO;5/09/1991;TERMINO INDEFINIDO;12/01/2017;83942;CLAVE;4;COMERCIAL;DIRECTOS DE VENTAS;1,04;4104080;5130100;819;5;9/11/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/10/2018;21;M;SOLTERO;5/09/1991;TERMINO INDEFINIDO;12/01/2017;83942;CLAVE;4;COMERCIAL;DIRECTOS DE VENTAS;1,04;4104080;5130100;819;5;9/11/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
30/11/2018;21;M;SOLTERO;5/09/1991;TERMINO INDEFINIDO;12/01/2017;83942;CLAVE;4;COMERCIAL;DIRECTOS DE VENTAS;1,04;4104080;5130100;819;5;9/11/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/12/2018;21;M;SOLTERO;5/09/1991;TERMINO INDEFINIDO;12/01/2017;83942;CLAVE;4;COMERCIAL;DIRECTOS DE VENTAS;1,04;4104080;5130100;819;5;9/11/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/01/2019;21;M;SOLTERO;5/09/1991;TERMINO INDEFINIDO;12/01/2017;83942;CLAVE;4;COMERCIAL;DIRECTOS DE VENTAS;1,04;4255900;5319875;819;5;9/11/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
28/02/2019;21;M;SOLTERO;5/09/1991;TERMINO INDEFINIDO;12/01/2017;83942;CLAVE;4;COMERCIAL;DIRECTOS DE VENTAS;1,04;4255900;5319875;819;5;9/11/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/03/2019;21;M;SOLTERO;5/09/1991;TERMINO INDEFINIDO;12/01/2017;83942;COMERCIAL;4;COMERCIAL;DIRECTOS DE VENTAS;1,04;4255900;5319875;819;5;9/11/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
30/04/2019;21;M;SOLTERO;5/09/1991;TERMINO INDEFINIDO;12/01/2017;83942;COMERCIAL;4;COMERCIAL;DIRECTOS DE VENTAS;1,04;4255900;5319875;819;5;9/11/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/05/2019;21;M;SOLTERO;5/09/1991;TERMINO INDEFINIDO;12/01/2017;83942;COMERCIAL;4;COMERCIAL;DIRECTOS DE VENTAS;1,04;4255900;5319875;819;5;9/11/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
30/06/2019;21;M;SOLTERO;5/09/1991;TERMINO INDEFINIDO;12/01/2017;83942;COMERCIAL;4;COMERCIAL;DIRECTOS DE VENTAS;1,04;4255900;5319875;819;5;9/11/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/07/2019;21;M;SOLTERO;5/09/1991;TERMINO INDEFINIDO;12/01/2017;83942;COMERCIAL;4;COMERCIAL;DIRECTOS DE VENTAS;1,04;4255900;5319875;819;5;9/11/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/08/2019;21;M;SOLTERO;5/09/1991;TERMINO INDEFINIDO;12/01/2017;83942;COMERCIAL;4;COMERCIAL;DIRECTOS DE VENTAS;1,04;4255900;5319875;819;5;9/11/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
30/09/2019;21;M;SOLTERO;5/09/1991;TERMINO INDEFINIDO;12/01/2017;83942;COMERCIAL;4;COMERCIAL;DIRECTOS DE VENTAS;1,04;4255900;5319875;819;5;9/11/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/10/2019;21;M;SOLTERO;5/09/1991;TERMINO INDEFINIDO;12/01/2017;83942;COMERCIAL;4;COMERCIAL;DIRECTOS DE VENTAS;1,04;4255900;5319875;819;5;9/11/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/12/2020;21;NS;SOLTERO;5/09/1991;TERMINO INDEFINIDO;12/01/2017;83942;COMERCIAL;4;COMERCIAL;DIRECTOS DE VENTAS;1,04;4255900;5319875;819;5;9/11/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/12/2017;21;F;UNION LIBRE;11/05/1992;NS;23/01/2017;;CLAVE;4;ADMINISTRATIVO;NS;NS;3675000;3675000;820;5;1/04/2018;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/01/2018;21;F;UNION LIBRE;11/05/1992;TERMINO INDEFINIDO;23/01/2017;84130;CLAVE;4;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;3748500;3748500;820;5;1/04/2018;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
28/02/2018;21;F;UNION LIBRE;11/05/1992;TERMINO INDEFINIDO;23/01/2017;84130;CLAVE;4;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;3748500;3748500;820;5;1/04/2018;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/03/2018;21;F;UNION LIBRE;11/05/1992;TERMINO INDEFINIDO;23/01/2017;84130;CLAVE;4;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;3748500;3748500;820;5;1/04/2018;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/07/2018;21;F;SOLTERO;7/02/1995;APRENDIZ;17/07/2018;84240;SOPORTE;7;ADMINISTRATIVO;DIRECTOS DE PRODUCCION;4,35;1562484;1562484;822;9;16/01/2019;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/08/2018;21;F;NS;7/02/1995;NS;17/07/2018;0;SOPORTE;7;ADMINISTRATIVO;NS;0;1562484;1562484;822;9;16/01/2019;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
30/09/2018;21;F;SOLTERO;7/02/1995;APRENDIZ;17/07/2018;84240;SOPORTE;7;ADMINISTRATIVO;DIRECTOS DE PRODUCCION;4,35;1562484;1562484;822;9;16/01/2019;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/10/2018;21;F;SOLTERO;7/02/1995;APRENDIZ;17/07/2018;84240;SOPORTE;7;ADMINISTRATIVO;DIRECTOS DE PRODUCCION;4,35;1562484;1562484;822;9;16/01/2019;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
30/11/2018;21;F;SOLTERO;7/02/1995;APRENDIZ;17/07/2018;84240;SOPORTE;7;ADMINISTRATIVO;DIRECTOS DE PRODUCCION;4,35;1562484;1562484;822;9;16/01/2019;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/12/2018;21;F;SOLTERO;7/02/1995;APRENDIZ;17/07/2018;84240;SOPORTE;7;ADMINISTRATIVO;DIRECTOS DE PRODUCCION;4,35;1562484;1562484;822;9;16/01/2019;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/01/2020;21;M;SOLTERO;29/06/1988;TERMINO FIJO;3/01/2020;83799;OPERATIVO;6;PLANTA;DIRECTOS DE PRODUCCION;4,35;1183100;1183100;824;4;29/05/2020;MUTUO ACUERDO;DESEADO;1;INACTIVO
1/03/2020;21;M;SOLTERO;29/06/1988;NS;3/01/2020;83799;OPERATIVO;6;PLANTA;NS;4,35;1183100;0;824;4;29/05/2020;MUTUO ACUERDO;DESEADO;1;INACTIVO
1/04/2020;21;M;SOLTERO;29/06/1988;TERMINO FIJO;3/01/2020;83799;OPERATIVO;6;PLANTA;DIRECTOS DE PRODUCCION;4,35;1183100;1183100;824;4;29/05/2020;MUTUO ACUERDO;DESEADO;1;INACTIVO
1/05/2020;21;M;SOLTERO;29/06/1988;TERMINO FIJO;3/01/2020;83799;OPERATIVO;6;PLANTA;DIRECTOS DE PRODUCCION;4,35;1194900;1194900;824;4;29/05/2020;MUTUO ACUERDO;DESEADO;1;INACTIVO
31/12/2017;21;M;SOLTERO;25/07/1991;NS;22/08/2016;;SOPORTE;6;ADMINISTRATIVO;NS;NS;1015200;1015200;827;2;15/05/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/01/2018;21;M;SOLTERO;25/07/1991;TERMINO INDEFINIDO;22/08/2016;84015;SOPORTE;6;ADMINISTRATIVO;DIRECTOS DE PRODUCCION;4,35;1064300;1064300;827;2;15/05/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
28/02/2018;21;M;SOLTERO;25/07/1991;TERMINO INDEFINIDO;22/08/2016;84015;SOPORTE;6;ADMINISTRATIVO;DIRECTOS DE PRODUCCION;4,35;1064300;1064300;827;2;15/05/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/03/2018;21;M;SOLTERO;25/07/1991;TERMINO INDEFINIDO;22/08/2016;84015;SOPORTE;6;ADMINISTRATIVO;DIRECTOS DE PRODUCCION;4,35;1064300;1064300;827;2;15/05/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
30/04/2018;21;M;SOLTERO;25/07/1991;TERMINO INDEFINIDO;22/08/2016;84015;SOPORTE;6;ADMINISTRATIVO;DIRECTOS DE PRODUCCION;4,35;1064300;1064300;827;2;15/05/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/05/2018;21;M;SOLTERO;25/07/1991;TERMINO INDEFINIDO;22/08/2016;84015;SOPORTE;6;ADMINISTRATIVO;DIRECTOS DE PRODUCCION;4,35;1064300;1064300;827;2;15/05/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
30/06/2018;21;M;SOLTERO;25/07/1991;TERMINO INDEFINIDO;22/08/2016;84015;SOPORTE;6;ADMINISTRATIVO;DIRECTOS DE PRODUCCION;4,35;1064300;1064300;827;2;15/05/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/07/2018;21;M;SOLTERO;25/07/1991;TERMINO INDEFINIDO;22/08/2016;84015;SOPORTE;6;ADMINISTRATIVO;DIRECTOS DE PRODUCCION;4,35;1064300;1064300;827;2;15/05/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/08/2018;21;M;NS;25/07/1991;TERMINO INDEFINIDO;22/08/2016;0;SOPORTE;6;ADMINISTRATIVO;NS;0;1064300;1064300;827;2;15/05/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
30/09/2018;21;M;SOLTERO;25/07/1991;TERMINO INDEFINIDO;22/08/2016;84015;SOPORTE;6;ADMINISTRATIVO;DIRECTOS DE PRODUCCION;4,35;1064300;1064300;827;2;15/05/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/10/2018;21;M;SOLTERO;25/07/1991;TERMINO INDEFINIDO;22/08/2016;84015;SOPORTE;6;ADMINISTRATIVO;DIRECTOS DE PRODUCCION;4,35;1064300;1064300;827;2;15/05/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
30/11/2018;21;M;SOLTERO;25/07/1991;TERMINO INDEFINIDO;22/08/2016;84015;SOPORTE;6;ADMINISTRATIVO;DIRECTOS DE PRODUCCION;4,35;1064300;1064300;827;2;15/05/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/12/2018;21;M;SOLTERO;25/07/1991;TERMINO INDEFINIDO;22/08/2016;84015;SOPORTE;6;ADMINISTRATIVO;DIRECTOS DE PRODUCCION;4,35;1064300;1064300;827;2;15/05/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/01/2019;21;M;SOLTERO;25/07/1991;TERMINO INDEFINIDO;22/08/2016;84015;SOPORTE;6;ADMINISTRATIVO;DIRECTOS DE PRODUCCION;4,35;1350000;1350000;827;2;15/05/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
28/02/2019;21;M;SOLTERO;25/07/1991;TERMINO INDEFINIDO;22/08/2016;84015;SOPORTE;6;ADMINISTRATIVO;DIRECTOS DE PRODUCCION;4,35;1350000;1350000;827;2;15/05/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/03/2019;21;M;SOLTERO;25/07/1991;TERMINO INDEFINIDO;22/08/2016;84015;ADMINISTRATIVO PLANTA;6;PLANTA;DIRECTOS DE PRODUCCION;4,35;1350000;1350000;827;2;15/05/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
30/04/2019;21;M;SOLTERO;25/07/1991;TERMINO INDEFINIDO;22/08/2016;84015;ADMINISTRATIVO PLANTA;6;PLANTA;DIRECTOS DE PRODUCCION;4,35;1350000;1350000;827;2;15/05/2019;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/10/2018;21;F;SOLTERO;27/11/1996;TERMINO FIJO;1/10/2018;83799;SOPORTE;6;PLANTA;DIRECTOS DE PRODUCCION;4,35;1051300;1051300;833;7;17/12/2019;DESPIDO SIN JUSTA CAUSA;DESEADO;1;INACTIVO
30/11/2018;21;F;SOLTERO;27/11/1996;TERMINO FIJO;1/10/2018;83799;SOPORTE;6;PLANTA;DIRECTOS DE PRODUCCION;4,35;1051300;1051300;833;7;17/12/2019;DESPIDO SIN JUSTA CAUSA;DESEADO;1;INACTIVO
31/12/2018;21;F;SOLTERO;27/11/1996;TERMINO FIJO;1/10/2018;83799;SOPORTE;6;PLANTA;DIRECTOS DE PRODUCCION;4,35;1051300;1051300;833;7;17/12/2019;DESPIDO SIN JUSTA CAUSA;DESEADO;1;INACTIVO
31/01/2019;21;F;SOLTERO;27/11/1996;TERMINO FIJO;1/10/2018;83799;SOPORTE;6;PLANTA;DIRECTOS DE PRODUCCION;4,35;1090000;1090000;833;7;17/12/2019;DESPIDO SIN JUSTA CAUSA;DESEADO;1;INACTIVO
28/02/2019;21;F;SOLTERO;27/11/1996;TERMINO FIJO;1/10/2018;83799;SOPORTE;6;PLANTA;DIRECTOS DE PRODUCCION;4,35;1140000;1140000;833;7;17/12/2019;DESPIDO SIN JUSTA CAUSA;DESEADO;1;INACTIVO
31/03/2019;21;F;SOLTERO;27/11/1996;TERMINO FIJO;1/10/2018;83799;OPERATIVO;6;PLANTA;DIRECTOS DE PRODUCCION;4,35;1140000;1140000;833;7;17/12/2019;DESPIDO SIN JUSTA CAUSA;DESEADO;1;INACTIVO
30/04/2019;21;F;SOLTERO;27/11/1996;TERMINO FIJO;1/10/2018;83799;OPERATIVO;6;PLANTA;DIRECTOS DE PRODUCCION;4,35;1140000;1140000;833;4;17/12/2019;DESPIDO SIN JUSTA CAUSA;DESEADO;1;INACTIVO
31/05/2019;21;F;SOLTERO;27/11/1996;TERMINO FIJO;1/10/2018;83799;OPERATIVO;6;PLANTA;DIRECTOS DE PRODUCCION;4,35;1140000;1140000;833;4;17/12/2019;DESPIDO SIN JUSTA CAUSA;DESEADO;1;INACTIVO
30/06/2019;21;F;SOLTERO;27/11/1996;TERMINO FIJO;1/10/2018;83799;OPERATIVO;6;PLANTA;DIRECTOS DE PRODUCCION;4,35;1140000;1140000;833;4;17/12/2019;DESPIDO SIN JUSTA CAUSA;DESEADO;1;INACTIVO
31/07/2019;21;F;SOLTERO;27/11/1996;TERMINO FIJO;1/10/2018;83799;OPERATIVO;6;PLANTA;DIRECTOS DE PRODUCCION;4,35;1140000;1140000;833;4;17/12/2019;DESPIDO SIN JUSTA CAUSA;DESEADO;1;INACTIVO
31/08/2019;21;F;SOLTERO;27/11/1996;TERMINO FIJO;1/10/2018;83799;OPERATIVO;6;PLANTA;DIRECTOS DE PRODUCCION;4,35;1140000;1140000;833;4;17/12/2019;DESPIDO SIN JUSTA CAUSA;DESEADO;1;INACTIVO
30/09/2019;21;F;SOLTERO;27/11/1996;TERMINO FIJO;1/10/2018;83799;OPERATIVO;6;PLANTA;DIRECTOS DE PRODUCCION;4,35;1140000;1140000;833;4;17/12/2019;DESPIDO SIN JUSTA CAUSA;DESEADO;1;INACTIVO
31/10/2019;21;F;SOLTERO;27/11/1996;TERMINO FIJO;1/10/2018;83799;OPERATIVO;6;PLANTA;DIRECTOS DE PRODUCCION;4,35;1140000;1140000;833;4;17/12/2019;DESPIDO SIN JUSTA CAUSA;DESEADO;1;INACTIVO
30/11/2019;21;F;SOLTERO;27/11/1996;TERMINO FIJO;1/10/2018;83799;OPERATIVO;6;PLANTA;DIRECTOS DE PRODUCCION;4,35;1140000;1140000;833;4;17/12/2019;DESPIDO SIN JUSTA CAUSA;DESEADO;1;INACTIVO
31/12/2020;21;NS;SOLTERO;27/11/1996;TERMINO FIJO;1/10/2018;83799;OPERATIVO;6;PLANTA;DIRECTOS DE PRODUCCION;4,35;1140000;1140000;833;4;17/12/2019;DESPIDO SIN JUSTA CAUSA;DESEADO;1;INACTIVO
31/08/2018;21;F;NS;21/09/1999;NS;2/08/2018;0;SOPORTE;7;ADMINISTRATIVO;NS;0;390621;390621;840;9;17/07/2019;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
30/09/2018;21;F;SOLTERO;21/09/1999;APRENDIZ;2/08/2018;84240;SOPORTE;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;390621;390621;840;9;17/07/2019;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/10/2018;21;F;SOLTERO;21/09/1999;APRENDIZ;2/08/2018;84240;SOPORTE;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;390621;390621;840;9;17/07/2019;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
30/11/2018;21;F;SOLTERO;21/09/1999;APRENDIZ;2/08/2018;84240;SOPORTE;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;390621;390621;840;9;17/07/2019;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/12/2018;21;F;SOLTERO;21/09/1999;APRENDIZ;2/08/2018;84240;SOPORTE;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;390621;390621;840;9;17/07/2019;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/01/2019;41;F;SOLTERO;21/09/1999;APRENDIZ;2/08/2018;84240;SOPORTE;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;828116;828116;840;9;17/07/2019;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
28/02/2019;41;F;SOLTERO;21/09/1999;APRENDIZ;2/08/2018;84240;SOPORTE;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;828116;828116;840;9;17/07/2019;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/03/2019;41;F;SOLTERO;21/09/1999;APRENDIZ;2/08/2018;84240;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;828116;828116;840;9;17/07/2019;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
30/04/2019;41;F;SOLTERO;21/09/1999;APRENDIZ;2/08/2018;84240;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;828116;828116;840;9;17/07/2019;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/05/2019;41;F;SOLTERO;21/09/1999;APRENDIZ;2/08/2018;84240;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;828116;828116;840;9;17/07/2019;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
30/06/2019;41;F;SOLTERO;21/09/1999;APRENDIZ;2/08/2018;84240;PASANTES;7;ADMINISTRATIVO;ADMINISTRACION CENTRAL;0,522;828116;828116;840;9;17/07/2019;VENCIMIENTO DE CONTRATO;NO APLICA;1;INACTIVO
31/12/2017;21;F;CASADO;24/08/1989;NS;20/10/2017;;SOPORTE;5;ADMINISTRATIVO;NS;NS;1765680;1765680;841;7;1/02/2018;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/01/2018;21;F;CASADO;24/08/1989;TERMINO INDEFINIDO;20/10/2017;84127;SOPORTE;5;ADMINISTRATIVO;DIRECTOS DE VENTAS;0,522;1801000;1801000;841;7;1/02/2018;RETIRO VOLUNTARIO;NO DESEADO;1;INACTIVO
31/12/2017;21;M;SOLTERO;29/04/1996;NS;21/09/2016;;SOPORTE;6;PLANTA;NS;NS;1002800;1002800;844;7;1/04/2019;MUTUO ACUERDO;DESEADO;1;INACTIVO
